NodeA,NodeB,Weights
5958,5886,1.0
5958,4580,1.0
5958,4336,1.0
5958,4402,1.0
5958,9135,1.0
5958,5677,1.0
5958,5537,1.0
5958,5480,1.0
5959,5410,1.0
5959,5425,1.0
5959,9589,1.0
5959,4387,1.0
5959,3248,1.0
5959,9135,1.0
5959,4489,1.0
5959,9305,1.0
5959,5484,1.0
5959,5677,1.0
5960,8860,1.0
5960,4375,1.0
5960,8262,1.0
5960,4421,1.0
5960,4804,1.0
5960,8204,1.0
5960,5998,1.0
5960,8711,1.0
5960,8764,1.0
5960,7771,0.0
5961,4744,1.0
5961,4496,1.0
5961,9839,1.0
5961,5608,1.0
5961,5525,1.0
5961,4232,1.0
5961,8077,1.0
5961,10075,1.0
5961,4494,0.0
5961,4832,0.0
5962,7486,1.0
5962,8086,1.0
5962,6314,1.0
5962,6540,1.0
5962,7651,1.0
5962,2334,1.0
5962,3829,1.0
5962,7458,1.0
5962,8727,1.0
5962,4818,0.0
5963,3977,1.0
5963,4472,1.0
5963,9154,1.0
5963,4776,1.0
5963,7635,1.0
5963,4064,1.0
5963,3955,1.0
5963,6144,1.0
5963,3685,1.0
5963,7730,1.0
5964,4099,1.0
5964,3713,1.0
5964,4655,1.0
5964,9944,1.0
5964,5438,1.0
5964,4261,1.0
5964,3694,1.0
5964,5898,1.0
5964,9583,0.0
5964,4702,0.0
5965,10098,1.0
5965,10043,1.0
5965,5671,1.0
5965,5485,1.0
5965,9116,1.0
5965,5645,1.0
5965,9665,1.0
5965,9311,1.0
5965,5442,1.0
5965,4541,0.0
5966,5461,1.0
5966,4820,1.0
5966,4173,1.0
5966,3866,1.0
5966,4090,1.0
5966,5229,1.0
5966,5282,1.0
5966,5253,1.0
5966,3818,1.0
5966,4597,1.0
5967,9200,1.0
5967,5889,1.0
5967,4949,1.0
5967,4451,1.0
5967,3726,1.0
5967,5302,1.0
5967,9505,1.0
5967,4565,1.0
5967,5070,1.0
5967,9967,0.0
5968,6012,1.0
5968,9312,1.0
5968,3695,1.0
5968,5247,1.0
5968,4112,1.0
5968,5089,1.0
5968,5014,1.0
5968,4072,0.0
5968,5880,0.0
5968,4674,0.0
5969,5023,1.0
5969,3996,1.0
5969,9770,1.0
5969,6582,1.0
5969,4549,1.0
5969,5909,1.0
5969,3916,1.0
5969,8816,1.0
5969,5353,1.0
5969,3803,0.0
5970,9723,1.0
5970,4807,1.0
5970,4417,1.0
5970,1036,1.0
5970,4061,1.0
5970,9283,1.0
5970,5516,1.0
5970,9863,0.0
5970,6879,0.0
5970,9483,0.0
5971,9408,1.0
5971,7581,1.0
5971,5935,1.0
5971,5911,1.0
5971,760,1.0
5971,9242,1.0
5971,820,1.0
5971,5374,0.0
5971,4508,0.0
5971,3736,0.0
5972,7492,1.0
5972,7797,1.0
5972,3686,1.0
5972,3927,1.0
5972,3714,1.0
5972,9006,1.0
5972,4626,1.0
5972,7122,1.0
5972,8437,0.0
5972,4585,0.0
5973,697,1.0
5973,4597,1.0
5973,528,1.0
5973,34,1.0
5973,5408,1.0
5973,642,1.0
5973,5289,1.0
5973,4268,1.0
5973,5997,0.0
5973,278,0.0
5974,3889,1.0
5974,9319,1.0
5974,5516,1.0
5974,824,1.0
5974,4836,1.0
5974,6366,1.0
5974,7573,1.0
5974,144,1.0
5974,4772,0.0
5974,7117,0.0
5975,3747,1.0
5975,4163,1.0
5975,8179,1.0
5975,3939,1.0
5975,4888,1.0
5975,8033,1.0
5975,5646,1.0
5975,4572,1.0
5975,4831,1.0
5975,6434,1.0
5976,5896,1.0
5976,9933,1.0
5976,8863,1.0
5976,3829,1.0
5976,7458,1.0
5976,8102,1.0
5976,8545,1.0
5976,5147,1.0
5976,8988,0.0
5976,5878,0.0
5977,8677,1.0
5977,7232,1.0
5977,6030,1.0
5977,7348,1.0
5977,9820,1.0
5977,5786,1.0
5977,8147,1.0
5977,8559,0.0
5977,8895,0.0
5977,8331,0.0
5978,5202,1.0
5978,5365,1.0
5978,5844,1.0
5978,4119,1.0
5978,5269,1.0
5978,4994,1.0
5978,11688,1.0
5978,5548,0.0
5978,4504,0.0
5978,5216,0.0
5979,3826,1.0
5979,4816,1.0
5979,8118,1.0
5979,5934,1.0
5979,7959,1.0
5979,4032,1.0
5979,8473,1.0
5979,6153,1.0
5979,5320,0.0
5979,9645,0.0
5980,4706,1.0
5980,9469,1.0
5980,5198,1.0
5980,5899,1.0
5980,5368,1.0
5980,5245,1.0
5980,5902,1.0
5980,5843,1.0
5980,4067,0.0
5980,3797,0.0
5981,10166,1.0
5981,3804,1.0
5981,7902,1.0
5981,5008,1.0
5981,5793,1.0
5981,4583,1.0
5981,5584,1.0
5981,9323,1.0
5981,9474,0.0
5981,5658,0.0
5982,5197,1.0
5982,4607,1.0
5982,4589,1.0
5982,284,1.0
5982,8389,1.0
5982,6712,1.0
5982,7103,1.0
5982,9226,1.0
5982,5291,1.0
5982,5780,1.0
5983,3997,1.0
5983,6640,1.0
5983,3849,1.0
5983,6115,1.0
5983,5563,1.0
5983,5589,1.0
5983,5164,1.0
5983,4882,1.0
5983,5699,0.0
5983,5454,0.0
5984,1448,1.0
5984,4186,1.0
5984,3751,1.0
5984,3749,1.0
5984,4170,1.0
5984,5650,1.0
5984,3052,1.0
5984,1508,0.0
5984,3048,0.0
5984,898,0.0
5985,5580,1.0
5985,5053,1.0
5985,4065,1.0
5985,5670,1.0
5985,4214,1.0
5985,5005,1.0
5985,5691,1.0
5985,3682,1.0
5985,4526,0.0
5985,4268,0.0
5986,8136,1.0
5986,9492,1.0
5986,6627,1.0
5986,9828,1.0
5986,10151,1.0
5986,6849,1.0
5986,2833,1.0
5986,5862,1.0
5986,4454,1.0
5986,6593,0.0
5987,3747,1.0
5987,5043,1.0
5987,5664,1.0
5987,5754,1.0
5987,6245,1.0
5987,4966,1.0
5987,5087,1.0
5987,5503,1.0
5987,3718,0.0
5987,5938,0.0
5988,4199,1.0
5988,5408,1.0
5988,5028,1.0
5988,4283,1.0
5988,528,1.0
5988,4173,1.0
5988,5377,1.0
5988,5153,1.0
5988,5997,0.0
5988,4357,0.0
5989,7065,1.0
5989,7721,1.0
5989,8342,1.0
5989,7188,1.0
5989,7698,1.0
5989,4281,1.0
5989,6382,1.0
5989,7279,1.0
5989,7363,0.0
5989,7972,0.0
5990,5260,1.0
5990,6998,1.0
5990,5678,1.0
5990,3964,1.0
5990,6013,1.0
5990,4456,1.0
5990,5864,1.0
5990,7131,1.0
5990,8524,1.0
5990,4373,1.0
5991,4602,1.0
5991,5762,1.0
5991,3987,1.0
5991,5480,1.0
5991,10036,1.0
5991,4662,1.0
5991,9116,1.0
5991,5422,1.0
5991,5537,0.0
5991,5886,0.0
5992,7938,1.0
5992,8517,1.0
5992,6968,1.0
5992,9043,1.0
5992,7799,1.0
5992,7480,1.0
5992,7511,1.0
5992,8067,1.0
5992,6051,1.0
5992,4753,1.0
5993,5479,1.0
5993,3791,1.0
5993,4367,1.0
5993,8532,1.0
5993,4121,1.0
5993,5073,1.0
5993,6465,1.0
5993,8270,1.0
5993,5206,1.0
5993,4238,0.0
5994,4761,1.0
5994,5909,1.0
5994,5353,1.0
5994,5795,1.0
5994,3996,1.0
5994,5420,1.0
5994,3916,1.0
5994,9145,1.0
5994,10134,1.0
5994,4674,1.0
5995,4872,1.0
5995,5757,1.0
5995,5418,1.0
5995,4563,1.0
5995,475,1.0
5995,5315,1.0
5995,3715,1.0
5995,4076,1.0
5995,9927,0.0
5995,498,0.0
5996,5095,1.0
5996,5830,1.0
5996,5127,1.0
5996,3693,1.0
5996,5109,1.0
5996,10010,1.0
5996,4048,1.0
5996,4799,1.0
5996,5243,0.0
5996,5725,0.0
5997,5289,1.0
5997,5408,1.0
5997,4199,1.0
5997,4597,1.0
5997,3838,1.0
5997,5988,1.0
5997,5347,1.0
5997,5973,1.0
5997,4283,1.0
5997,3818,0.0
5998,6931,1.0
5998,5693,1.0
5998,9620,1.0
5998,5238,1.0
5998,8296,1.0
5998,5036,1.0
5998,4245,1.0
5998,9121,1.0
5998,8954,1.0
5998,8764,0.0
5999,4100,1.0
5999,5915,1.0
5999,4378,1.0
5999,5331,1.0
5999,4824,1.0
5999,4997,1.0
5999,4474,1.0
5999,3670,1.0
5999,8099,0.0
5999,4444,0.0
6000,4726,1.0
6000,5750,1.0
6000,5226,1.0
6000,4429,1.0
6000,4343,1.0
6000,4832,1.0
6000,5540,1.0
6000,4527,1.0
6000,10004,1.0
6000,3733,1.0
6001,5056,1.0
6001,4244,1.0
6001,6581,1.0
6001,7287,1.0
6001,5308,1.0
6001,6541,1.0
6001,3687,1.0
6001,5184,1.0
6001,9851,1.0
6001,4519,0.0
6002,5510,1.0
6002,4532,1.0
6002,5426,1.0
6002,3847,1.0
6002,5334,1.0
6002,4920,1.0
6002,4481,1.0
6002,5166,1.0
6002,5699,0.0
6002,4786,0.0
6003,5853,1.0
6003,6589,1.0
6003,5004,1.0
6003,4921,1.0
6003,5708,1.0
6003,3886,1.0
6003,4936,1.0
6003,5041,1.0
6003,7284,1.0
6003,7551,1.0
6004,5782,1.0
6004,5256,1.0
6004,3026,1.0
6004,3755,1.0
6004,5099,1.0
6004,4829,1.0
6004,1463,1.0
6004,4705,1.0
6004,3885,0.0
6004,4475,0.0
6005,9765,1.0
6005,3900,1.0
6005,3215,1.0
6005,5684,1.0
6005,5021,1.0
6005,129,1.0
6005,560,1.0
6005,9695,1.0
6005,4139,0.0
6005,5493,0.0
6006,4254,1.0
6006,4386,1.0
6006,4441,1.0
6006,5695,1.0
6006,4958,1.0
6006,8268,1.0
6006,4133,1.0
6006,4911,1.0
6006,4852,1.0
6006,4455,1.0
6007,10002,1.0
6007,4352,1.0
6007,9075,1.0
6007,4351,1.0
6007,4696,1.0
6007,3,1.0
6007,8766,1.0
6007,4225,1.0
6007,4600,0.0
6007,5618,0.0
6008,5703,1.0
6008,6389,1.0
6008,9710,1.0
6008,4038,1.0
6008,4951,1.0
6008,4282,1.0
6008,5833,1.0
6008,5058,1.0
6008,4215,1.0
6008,8700,1.0
6009,8894,1.0
6009,7798,1.0
6009,8346,1.0
6009,4768,1.0
6009,6655,1.0
6009,6897,1.0
6009,8353,1.0
6009,4505,0.0
6009,6707,0.0
6009,6092,0.0
6010,3880,1.0
6010,9605,1.0
6010,6182,1.0
6010,8185,1.0
6010,8718,1.0
6010,5003,1.0
6010,4763,1.0
6010,5700,0.0
6010,8843,0.0
6010,4098,0.0
6011,5818,1.0
6011,7547,1.0
6011,4652,1.0
6011,7586,1.0
6011,4019,1.0
6011,4845,1.0
6011,8242,1.0
6011,5856,1.0
6011,3970,1.0
6011,8165,1.0
6012,5968,1.0
6012,4703,1.0
6012,3695,1.0
6012,5880,1.0
6012,4177,1.0
6012,9778,1.0
6012,9572,1.0
6012,5247,0.0
6012,9312,0.0
6012,5089,0.0
6013,8338,1.0
6013,5090,1.0
6013,8526,1.0
6013,5745,1.0
6013,7284,1.0
6013,5920,1.0
6013,7190,1.0
6013,7780,1.0
6013,5260,1.0
6013,4456,1.0
6014,5444,1.0
6014,5341,1.0
6014,5848,1.0
6014,7728,1.0
6014,8217,1.0
6014,4673,1.0
6014,3975,1.0
6014,5630,1.0
6014,9664,1.0
6014,8261,1.0
6015,3823,1.0
6015,4832,1.0
6015,4494,1.0
6015,3719,1.0
6015,4232,1.0
6015,5659,1.0
6015,6000,1.0
6015,5893,0.0
6015,5087,0.0
6015,5483,0.0
6016,5665,1.0
6016,5560,1.0
6016,9242,1.0
6016,5687,1.0
6016,5511,1.0
6016,8923,1.0
6016,5174,1.0
6016,5748,1.0
6016,5011,1.0
6016,3874,1.0
6017,4323,1.0
6017,4954,1.0
6017,5598,1.0
6017,5858,1.0
6017,5362,1.0
6017,4358,1.0
6017,4968,1.0
6017,3982,1.0
6017,8582,1.0
6017,3705,0.0
6018,6826,1.0
6018,8473,1.0
6018,8215,1.0
6018,8964,1.0
6018,7375,1.0
6018,5077,1.0
6018,8573,1.0
6018,7910,1.0
6018,5792,1.0
6018,7869,0.0
6019,5225,1.0
6019,5925,1.0
6019,8867,1.0
6019,8974,1.0
6019,4646,1.0
6019,7492,1.0
6019,5834,1.0
6019,5929,0.0
6019,4492,0.0
6019,4378,0.0
6020,9348,1.0
6020,4764,1.0
6020,4327,1.0
6020,4863,1.0
6020,10066,1.0
6020,4633,1.0
6020,9574,1.0
6020,7560,1.0
6020,5610,1.0
6020,9760,0.0
6021,9831,1.0
6021,8827,1.0
6021,4047,1.0
6021,4302,1.0
6021,4805,1.0
6021,3812,1.0
6021,9140,1.0
6021,3735,1.0
6021,9488,1.0
6021,5181,1.0
6022,6685,1.0
6022,9046,1.0
6022,6626,1.0
6022,7531,1.0
6022,6917,1.0
6022,6129,1.0
6022,8577,1.0
6022,7569,1.0
6022,6845,0.0
6022,8540,0.0
6023,8890,1.0
6023,4814,1.0
6023,7961,1.0
6023,5406,1.0
6023,7291,1.0
6023,7089,1.0
6023,7824,1.0
6023,4079,1.0
6023,6926,1.0
6023,7004,1.0
6024,3944,1.0
6024,5033,1.0
6024,7962,1.0
6024,8928,1.0
6024,6522,1.0
6024,5520,1.0
6024,8282,1.0
6024,7159,1.0
6024,8225,0.0
6024,8192,0.0
6025,7171,1.0
6025,8133,1.0
6025,6362,1.0
6025,8546,1.0
6025,7618,1.0
6025,7667,1.0
6025,8029,1.0
6025,8732,1.0
6025,8800,1.0
6025,8835,0.0
6026,7789,1.0
6026,8378,1.0
6026,9115,1.0
6026,6964,1.0
6026,9914,1.0
6026,6049,1.0
6026,10027,1.0
6026,5192,1.0
6026,4200,1.0
6026,6929,1.0
6027,8802,1.0
6027,7333,1.0
6027,5596,1.0
6027,7629,1.0
6027,6144,1.0
6027,7566,1.0
6027,7131,1.0
6027,3673,1.0
6027,4701,1.0
6027,8017,0.0
6028,8944,1.0
6028,6171,1.0
6028,5748,1.0
6028,6871,1.0
6028,6425,1.0
6028,8449,1.0
6028,4523,1.0
6028,6854,1.0
6028,8348,1.0
6028,8341,0.0
6029,5248,1.0
6029,7947,1.0
6029,4578,1.0
6029,4576,1.0
6029,4426,1.0
6029,5205,1.0
6029,4573,1.0
6029,8708,1.0
6029,6823,0.0
6029,9739,0.0
6030,7684,1.0
6030,8018,1.0
6030,6226,1.0
6030,6117,1.0
6030,9820,1.0
6030,6596,1.0
6030,8306,1.0
6030,7500,1.0
6030,8331,1.0
6030,5487,1.0
6031,2879,1.0
6031,7740,1.0
6031,7731,1.0
6031,1500,1.0
6031,7198,1.0
6031,7247,1.0
6031,7245,1.0
6031,7322,1.0
6031,3794,0.0
6031,6398,0.0
6032,6130,1.0
6032,5399,1.0
6032,5325,1.0
6032,5207,1.0
6032,6138,1.0
6032,4045,1.0
6032,6922,1.0
6032,4166,1.0
6032,5770,1.0
6032,4728,0.0
6033,7894,1.0
6033,7291,1.0
6033,5091,1.0
6033,7631,1.0
6033,6132,1.0
6033,7431,1.0
6033,6765,1.0
6033,8534,1.0
6033,8138,0.0
6033,5406,0.0
6034,7108,1.0
6034,8223,1.0
6034,8920,1.0
6034,8157,1.0
6034,8331,1.0
6034,8090,1.0
6034,8316,1.0
6034,6609,1.0
6034,8210,1.0
6034,8783,0.0
6035,6224,1.0
6035,7942,1.0
6035,4866,1.0
6035,7104,1.0
6035,8984,1.0
6035,8762,1.0
6035,6101,1.0
6035,7291,1.0
6035,5091,0.0
6035,8366,0.0
6036,4152,1.0
6036,9951,1.0
6036,4769,1.0
6036,8266,1.0
6036,5552,1.0
6036,9471,1.0
6036,5565,1.0
6036,3253,1.0
6036,2751,0.0
6036,7980,0.0
6037,8895,1.0
6037,8237,1.0
6037,3656,1.0
6037,9284,1.0
6037,6053,1.0
6037,8210,1.0
6037,8764,1.0
6037,8157,1.0
6037,9479,1.0
6037,7110,1.0
6038,7680,1.0
6038,7020,1.0
6038,5841,1.0
6038,7387,1.0
6038,6084,1.0
6038,3705,1.0
6038,3817,1.0
6038,4745,1.0
6038,9506,1.0
6038,6579,0.0
6039,7806,1.0
6039,6068,1.0
6039,7224,1.0
6039,6774,1.0
6039,5644,1.0
6039,6723,1.0
6039,1255,1.0
6039,6046,1.0
6039,3362,1.0
6039,5033,0.0
6040,6324,1.0
6040,9554,1.0
6040,7311,1.0
6040,4310,1.0
6040,8008,1.0
6040,4701,1.0
6040,7278,1.0
6040,6815,1.0
6040,7407,0.0
6040,7553,0.0
6041,9321,1.0
6041,8258,1.0
6041,7303,1.0
6041,5016,1.0
6041,8127,1.0
6041,7616,1.0
6041,6913,1.0
6041,6269,1.0
6041,9087,1.0
6041,4473,0.0
6042,7619,1.0
6042,6469,1.0
6042,8586,1.0
6042,8648,1.0
6042,7364,1.0
6042,8869,1.0
6042,8833,1.0
6042,6899,0.0
6042,7764,0.0
6042,6154,0.0
6043,8403,1.0
6043,8645,1.0
6043,8580,1.0
6043,6085,1.0
6043,8397,1.0
6043,5849,1.0
6043,6189,1.0
6043,6117,1.0
6043,8512,1.0
6043,6293,1.0
6044,7841,1.0
6044,6122,1.0
6044,9490,1.0
6044,9321,1.0
6044,7145,1.0
6044,9232,1.0
6044,7265,1.0
6044,7737,0.0
6044,5874,0.0
6044,8896,0.0
6045,2018,1.0
6045,9047,1.0
6045,2319,1.0
6045,2010,1.0
6045,6195,1.0
6045,1405,1.0
6045,2219,1.0
6045,7711,1.0
6045,1543,0.0
6045,1730,0.0
6046,8314,1.0
6046,9542,1.0
6046,1691,1.0
6046,6774,1.0
6046,8334,1.0
6046,2914,1.0
6046,7806,1.0
6046,3362,1.0
6046,7040,0.0
6046,6746,0.0
6047,7524,1.0
6047,6606,1.0
6047,8042,1.0
6047,4129,1.0
6047,6860,1.0
6047,8406,1.0
6047,8056,1.0
6047,8838,0.0
6047,6378,0.0
6047,8505,0.0
6048,6376,1.0
6048,7074,1.0
6048,8499,1.0
6048,7325,1.0
6048,8504,1.0
6048,8495,1.0
6048,6168,1.0
6048,8893,0.0
6048,7443,0.0
6048,6113,0.0
6049,6026,1.0
6049,9914,1.0
6049,6964,1.0
6049,9399,1.0
6049,8333,1.0
6049,7789,1.0
6049,7726,1.0
6049,9910,1.0
6049,9981,0.0
6049,4647,0.0
6050,8436,1.0
6050,8752,1.0
6050,8771,1.0
6050,7001,1.0
6050,7316,1.0
6050,7047,1.0
6050,7903,1.0
6050,8660,1.0
6050,7441,1.0
6050,6237,0.0
6051,7908,1.0
6051,7542,1.0
6051,9607,1.0
6051,7673,1.0
6051,6062,1.0
6051,7799,1.0
6051,8475,1.0
6051,5286,1.0
6051,8689,0.0
6051,8087,0.0
6052,7225,1.0
6052,7417,1.0
6052,6435,1.0
6052,8352,1.0
6052,7929,1.0
6052,6954,1.0
6052,8906,1.0
6052,8216,1.0
6052,8404,1.0
6052,7660,1.0
6053,6891,1.0
6053,6483,1.0
6053,7325,1.0
6053,6201,1.0
6053,4379,1.0
6053,6264,1.0
6053,6323,1.0
6053,6116,0.0
6053,9479,0.0
6053,6113,0.0
6054,6185,1.0
6054,6191,1.0
6054,6209,1.0
6054,6255,1.0
6054,6469,1.0
6054,7720,1.0
6054,7459,1.0
6054,8592,1.0
6054,6944,0.0
6054,4491,0.0
6055,3954,1.0
6055,9191,1.0
6055,5730,1.0
6055,478,1.0
6055,4827,1.0
6055,3712,1.0
6055,4066,1.0
6055,5453,1.0
6055,4716,1.0
6055,518,0.0
6056,6500,1.0
6056,7017,1.0
6056,8521,1.0
6056,7487,1.0
6056,6739,1.0
6056,8841,1.0
6056,7695,1.0
6056,7836,1.0
6056,9042,1.0
6056,8660,1.0
6057,8174,1.0
6057,4379,1.0
6057,6111,1.0
6057,6893,1.0
6057,6280,1.0
6057,6587,1.0
6057,6467,1.0
6057,7023,1.0
6057,7127,0.0
6057,6218,0.0
6058,7820,1.0
6058,6352,1.0
6058,7860,1.0
6058,6687,1.0
6058,8381,1.0
6058,7867,1.0
6058,8286,1.0
6058,4797,1.0
6058,8097,0.0
6058,8297,0.0
6059,7866,1.0
6059,7194,1.0
6059,7521,1.0
6059,6251,1.0
6059,8603,1.0
6059,9042,1.0
6059,8804,1.0
6059,6981,0.0
6059,6498,0.0
6059,7695,0.0
6060,8442,1.0
6060,6951,1.0
6060,4144,1.0
6060,8938,1.0
6060,9917,1.0
6060,8963,1.0
6060,6326,1.0
6060,8050,0.0
6060,7658,0.0
6060,6361,0.0
6061,8924,1.0
6061,7248,1.0
6061,8381,1.0
6061,4797,1.0
6061,8236,1.0
6061,4617,1.0
6061,8649,1.0
6061,6233,1.0
6061,5832,0.0
6061,6132,0.0
6062,7908,1.0
6062,6051,1.0
6062,8199,1.0
6062,9054,1.0
6062,6795,1.0
6062,8087,1.0
6062,7791,1.0
6062,7673,1.0
6062,5286,0.0
6062,8514,0.0
6063,7726,1.0
6063,3273,1.0
6063,5001,1.0
6063,1825,1.0
6063,7707,1.0
6063,5464,1.0
6063,646,1.0
6063,6152,1.0
6063,5883,0.0
6063,4390,0.0
6064,7527,1.0
6064,8577,1.0
6064,6129,1.0
6064,6626,1.0
6064,6096,1.0
6064,8519,1.0
6064,3748,1.0
6064,6708,1.0
6064,8339,0.0
6064,9044,0.0
6065,8649,1.0
6065,4587,1.0
6065,7854,1.0
6065,8381,1.0
6065,6132,1.0
6065,7038,1.0
6065,8773,1.0
6065,8651,1.0
6065,6233,0.0
6065,8286,0.0
6066,8260,1.0
6066,10180,1.0
6066,6173,1.0
6066,6294,1.0
6066,6176,1.0
6066,8862,1.0
6066,6869,1.0
6066,6718,1.0
6066,5273,1.0
6066,8738,1.0
6067,7259,1.0
6067,4360,1.0
6067,4150,1.0
6067,6481,1.0
6067,5151,1.0
6067,8181,1.0
6067,8306,1.0
6067,4156,1.0
6067,8454,0.0
6067,6142,0.0
6068,7224,1.0
6068,6039,1.0
6068,9040,1.0
6068,7806,1.0
6068,7983,1.0
6068,7383,1.0
6068,3246,1.0
6068,8420,1.0
6068,6723,0.0
6068,8503,0.0
6069,6717,1.0
6069,6699,1.0
6069,4330,1.0
6069,6962,1.0
6069,8361,1.0
6069,8397,1.0
6069,7803,1.0
6069,5849,1.0
6069,8737,0.0
6069,6503,0.0
6070,3903,1.0
6070,8856,1.0
6070,6346,1.0
6070,7427,1.0
6070,8282,1.0
6070,5644,1.0
6070,9389,1.0
6070,6887,0.0
6070,6888,0.0
6070,9059,0.0
6071,4762,1.0
6071,8177,1.0
6071,5275,1.0
6071,5734,1.0
6071,5921,1.0
6071,4428,1.0
6071,4590,1.0
6071,4289,1.0
6071,5229,1.0
6071,4800,0.0
6072,7718,1.0
6072,8910,1.0
6072,6294,1.0
6072,7279,1.0
6072,6511,1.0
6072,5006,1.0
6072,7784,1.0
6072,6869,1.0
6072,2157,1.0
6072,6751,0.0
6073,8815,1.0
6073,6773,1.0
6073,8943,1.0
6073,6587,1.0
6073,6439,1.0
6073,6234,1.0
6073,7639,1.0
6073,7703,1.0
6073,6814,1.0
6073,7470,0.0
6074,7870,1.0
6074,8792,1.0
6074,7806,1.0
6074,6039,1.0
6074,8905,1.0
6074,8503,1.0
6074,4803,1.0
6074,6068,1.0
6074,8486,1.0
6074,8049,1.0
6075,6394,1.0
6075,7679,1.0
6075,7205,1.0
6075,7765,1.0
6075,7936,1.0
6075,7703,1.0
6075,8124,1.0
6075,7263,1.0
6075,7950,1.0
6075,6837,1.0
6076,7334,1.0
6076,8916,1.0
6076,8447,1.0
6076,8175,1.0
6076,10005,1.0
6076,8163,1.0
6076,6377,1.0
6076,9058,0.0
6076,8159,0.0
6076,8546,0.0
6077,7679,1.0
6077,6630,1.0
6077,7099,1.0
6077,8935,1.0
6077,3959,1.0
6077,7011,1.0
6077,8716,1.0
6077,8064,1.0
6077,6471,1.0
6077,6753,0.0
6078,4941,1.0
6078,7403,1.0
6078,8181,1.0
6078,8853,1.0
6078,7449,1.0
6078,8470,1.0
6078,4746,1.0
6078,8184,1.0
6078,7396,1.0
6078,6583,0.0
6079,3383,1.0
6079,5565,1.0
6079,3859,1.0
6079,8266,1.0
6079,8060,1.0
6079,8310,1.0
6079,2330,1.0
6079,7471,1.0
6079,4152,1.0
6079,4769,0.0
6080,8851,1.0
6080,5817,1.0
6080,7741,1.0
6080,8456,1.0
6080,8724,1.0
6080,7821,1.0
6080,8783,1.0
6080,8331,1.0
6080,8782,1.0
6080,8720,1.0
6081,5753,1.0
6081,4586,1.0
6081,6608,1.0
6081,7458,1.0
6081,5114,1.0
6081,6855,1.0
6081,6961,1.0
6081,6241,1.0
6081,8988,1.0
6081,8604,1.0
6082,8155,1.0
6082,8091,1.0
6082,6309,1.0
6082,7126,1.0
6082,7875,1.0
6082,7681,1.0
6082,8883,1.0
6082,7237,1.0
6082,6773,0.0
6082,7953,0.0
6083,5237,1.0
6083,6905,1.0
6083,3775,1.0
6083,6205,1.0
6083,4108,1.0
6083,4004,1.0
6083,7268,1.0
6083,4755,0.0
6083,6996,0.0
6083,6754,0.0
6084,5945,1.0
6084,4962,1.0
6084,4650,1.0
6084,6183,1.0
6084,4314,1.0
6084,5019,1.0
6084,6579,1.0
6084,6038,1.0
6084,7055,1.0
6084,6616,1.0
6085,8930,1.0
6085,8512,1.0
6085,6043,1.0
6085,6069,1.0
6085,4773,1.0
6085,4281,1.0
6085,6503,1.0
6085,8150,1.0
6085,6962,1.0
6085,8645,1.0
6086,6450,1.0
6086,1553,1.0
6086,3872,1.0
6086,9052,1.0
6086,8014,1.0
6086,3445,1.0
6086,8452,1.0
6086,1333,1.0
6086,6772,1.0
6086,1950,0.0
6087,8672,1.0
6087,7903,1.0
6087,7847,1.0
6087,8995,1.0
6087,6688,1.0
6087,8240,1.0
6087,8583,1.0
6087,7288,1.0
6087,7858,0.0
6087,6808,0.0
6088,6510,1.0
6088,8036,1.0
6088,7255,1.0
6088,8643,1.0
6088,6915,1.0
6088,6165,1.0
6088,6188,1.0
6088,8694,1.0
6088,8707,1.0
6088,7865,0.0
6089,8425,1.0
6089,7194,1.0
6089,7866,1.0
6089,8706,1.0
6089,6912,1.0
6089,8666,1.0
6089,8603,1.0
6089,6500,1.0
6089,8804,1.0
6089,6498,0.0
6090,5172,1.0
6090,8994,1.0
6090,8871,1.0
6090,8599,1.0
6090,8877,1.0
6090,6935,1.0
6090,8113,1.0
6090,6863,1.0
6090,4917,1.0
6090,8224,1.0
6091,7078,1.0
6091,7987,1.0
6091,7173,1.0
6091,6987,1.0
6091,5016,1.0
6091,6778,1.0
6091,6913,1.0
6091,7303,1.0
6091,5451,0.0
6091,7919,0.0
6092,6897,1.0
6092,7367,1.0
6092,8346,1.0
6092,6677,1.0
6092,6970,1.0
6092,6917,1.0
6092,7536,1.0
6092,4900,1.0
6092,7301,1.0
6092,7798,0.0
6093,8473,1.0
6093,7959,1.0
6093,9961,1.0
6093,8320,1.0
6093,8665,1.0
6093,6826,1.0
6093,6018,1.0
6093,6686,1.0
6093,8482,1.0
6093,10145,0.0
6094,7197,1.0
6094,4270,1.0
6094,8001,1.0
6094,8164,1.0
6094,8825,1.0
6094,8440,1.0
6094,8797,1.0
6094,7422,1.0
6094,7485,1.0
6094,8756,1.0
6095,6622,1.0
6095,6082,1.0
6095,6131,1.0
6095,4457,1.0
6095,7681,1.0
6095,8363,1.0
6095,3807,1.0
6095,6848,0.0
6095,8529,0.0
6095,7900,0.0
6096,6064,1.0
6096,8859,1.0
6096,7557,1.0
6096,7736,1.0
6096,7805,1.0
6096,7466,1.0
6096,6108,1.0
6096,9044,1.0
6096,8577,1.0
6096,3748,0.0
6097,1519,1.0
6097,3239,1.0
6097,4758,1.0
6097,3816,1.0
6097,4355,1.0
6097,6178,1.0
6097,7596,1.0
6097,4715,1.0
6097,6546,0.0
6097,8712,0.0
6098,7477,1.0
6098,6962,1.0
