NodeA,NodeB,Weights
1652,8714,1.0
1652,1486,1.0
1652,5235,1.0
1652,10289,1.0
1653,7196,1.0
1653,7028,1.0
1653,9313,1.0
1653,1974,1.0
1653,402,1.0
1653,9518,1.0
1653,3649,1.0
1653,2140,1.0
1653,199,1.0
1653,8662,0.0
1654,9443,1.0
1654,5867,1.0
1654,1259,1.0
1654,5660,1.0
1654,10428,1.0
1654,485,1.0
1654,3523,1.0
1654,4050,1.0
1654,5613,1.0
1654,5881,0.0
1655,6859,1.0
1655,5753,1.0
1655,9768,1.0
1655,8767,1.0
1655,3893,1.0
1655,10597,1.0
1655,6243,1.0
1655,4669,1.0
1655,86,0.0
1655,8072,0.0
1656,6777,1.0
1656,11107,1.0
1656,7649,1.0
1656,4044,1.0
1656,1908,1.0
1656,4971,1.0
1656,8740,1.0
1656,5987,1.0
1656,7973,0.0
1656,473,0.0
1657,1749,1.0
1657,9741,1.0
1657,2094,1.0
1657,5560,1.0
1657,4786,1.0
1657,8839,1.0
1657,7392,1.0
1657,9333,1.0
1657,6494,1.0
1657,1599,0.0
1658,8704,1.0
1658,6671,1.0
1658,1211,1.0
1658,9162,1.0
1658,6574,1.0
1658,7098,1.0
1658,34,1.0
1658,3095,1.0
1658,4820,0.0
1658,9434,0.0
1659,8891,1.0
1659,405,1.0
1659,1551,1.0
1659,11136,1.0
1659,8766,1.0
1659,2760,1.0
1659,6588,1.0
1659,6655,1.0
1659,76,1.0
1659,5958,1.0
1660,7399,1.0
1660,4469,1.0
1660,6369,1.0
1660,9803,1.0
1660,4707,1.0
1660,7447,1.0
1660,10817,1.0
1660,3739,1.0
1660,1703,1.0
1660,1681,1.0
1661,8261,1.0
1661,5423,1.0
1661,3293,1.0
1661,3679,1.0
1661,5852,1.0
1661,2135,1.0
1661,271,1.0
1661,775,1.0
1661,9569,1.0
1661,2644,0.0
1662,1232,1.0
1662,9680,1.0
1662,5068,1.0
1662,4653,1.0
1662,9561,1.0
1662,9031,1.0
1662,8613,1.0
1662,5785,1.0
1662,8401,1.0
1662,3699,0.0
1663,354,1.0
1663,6774,1.0
1663,4800,1.0
1663,7098,1.0
1663,4176,1.0
1663,1463,1.0
1663,3095,1.0
1663,3108,1.0
1663,7528,0.0
1663,9811,0.0
1664,9423,1.0
1664,4237,1.0
1664,8724,1.0
1664,9418,1.0
1664,3556,1.0
1664,4703,1.0
1664,6355,1.0
1664,4372,0.0
1664,8345,0.0
1664,3928,0.0
1665,3794,1.0
1665,2813,1.0
1665,4276,1.0
1665,10975,1.0
1665,8205,1.0
1665,218,1.0
1665,11124,1.0
1665,4235,1.0
1665,10376,1.0
1665,8987,1.0
1666,2200,1.0
1666,10196,1.0
1666,7123,1.0
1666,10313,1.0
1666,6580,1.0
1666,9664,1.0
1666,7133,1.0
1666,2519,1.0
1666,1168,1.0
1666,10894,1.0
1667,2890,1.0
1667,3139,1.0
1667,11,1.0
1667,5346,1.0
1667,2515,1.0
1667,3323,1.0
1667,1744,1.0
1667,7177,1.0
1667,105,0.0
1667,2676,0.0
1668,9009,1.0
1668,3016,1.0
1668,4406,1.0
1668,10405,1.0
1668,8183,1.0
1668,5319,1.0
1668,447,1.0
1668,1529,1.0
1668,4293,1.0
1668,4212,0.0
1669,10541,1.0
1669,2340,1.0
1669,11085,1.0
1669,3602,1.0
1669,11153,1.0
1669,3426,1.0
1669,9755,1.0
1669,310,1.0
1669,3344,1.0
1669,8341,0.0
1670,5443,1.0
1670,9255,1.0
1670,510,1.0
1670,11124,1.0
1670,4271,1.0
1670,3794,1.0
1670,10049,1.0
1670,5813,1.0
1670,9936,1.0
1670,2813,1.0
1671,4110,1.0
1671,10555,1.0
1671,9058,1.0
1671,4074,1.0
1671,8025,1.0
1671,2124,1.0
1671,6368,1.0
1671,7533,1.0
1671,3015,1.0
1671,6377,0.0
1672,3852,1.0
1672,5206,1.0
1672,8794,1.0
1672,6345,1.0
1672,9256,1.0
1672,9609,1.0
1672,10368,1.0
1672,2797,1.0
1672,9098,0.0
1672,845,0.0
1673,6870,1.0
1673,11187,1.0
1673,2924,1.0
1673,11107,1.0
1673,7047,1.0
1673,3964,1.0
1673,2117,1.0
1673,3776,1.0
1673,4459,0.0
1673,6695,0.0
1674,3237,1.0
1674,4653,1.0
1674,9107,1.0
1674,1119,1.0
1674,5785,1.0
1674,10344,1.0
1674,1232,1.0
1674,6730,1.0
1674,10038,1.0
1674,9561,0.0
1675,10314,1.0
1675,6790,1.0
1675,7465,1.0
1675,11040,1.0
1675,1629,1.0
1675,10034,1.0
1675,8033,1.0
1675,1838,1.0
1675,10861,0.0
1675,1818,0.0
1676,5420,1.0
1676,4860,1.0
1676,7950,1.0
1676,6206,1.0
1676,2513,1.0
1676,11145,1.0
1676,1394,1.0
1676,2851,1.0
1676,6635,1.0
1676,2209,1.0
1677,37,1.0
1677,3230,1.0
1677,10152,1.0
1677,5778,1.0
1677,507,1.0
1677,3918,1.0
1677,6805,1.0
1677,5249,1.0
1677,6049,1.0
1677,2431,1.0
1678,9142,1.0
1678,10476,1.0
1678,7105,1.0
1678,8426,1.0
1678,8053,1.0
1678,5083,1.0
1678,1592,1.0
1678,5491,1.0
1678,10624,0.0
1678,698,0.0
1679,1718,1.0
1679,7285,1.0
1679,4738,1.0
1679,2246,1.0
1679,7282,1.0
1679,7700,1.0
1679,2776,1.0
1679,754,0.0
1679,946,0.0
1679,4037,0.0
1680,6428,1.0
1680,9647,1.0
1680,1974,1.0
1680,8711,1.0
1680,4064,1.0
1680,9,1.0
1680,5043,1.0
1680,11198,1.0
1680,1558,0.0
1680,636,0.0
1681,6177,1.0
1681,5421,1.0
1681,11167,1.0
1681,4365,1.0
1681,1852,1.0
1681,4931,1.0
1681,9803,1.0
1681,895,1.0
1681,1660,1.0
1681,6369,0.0
1682,4685,1.0
1682,3121,1.0
1682,1068,1.0
1682,10602,1.0
1682,2012,1.0
1682,7265,1.0
1682,6796,1.0
1682,8798,1.0
1682,7410,1.0
1682,3647,0.0
1683,1621,1.0
1683,11050,1.0
1683,4363,1.0
1683,205,1.0
1683,854,1.0
1683,4426,1.0
1683,9526,1.0
1683,2005,1.0
1683,129,0.0
1683,4915,0.0
1684,2565,1.0
1684,8009,1.0
1684,10056,1.0
1684,8943,1.0
1684,4033,1.0
1684,7554,1.0
1684,6096,1.0
1684,7548,0.0
1684,6650,0.0
1684,8999,0.0
1685,3051,1.0
1685,3925,1.0
1685,8470,1.0
1685,8434,1.0
1685,5697,1.0
1685,884,1.0
1685,4252,1.0
1685,112,1.0
1685,124,0.0
1685,8321,0.0
1686,6325,1.0
1686,3215,1.0
1686,6341,1.0
1686,5553,1.0
1686,2972,1.0
1686,10222,1.0
1686,10261,1.0
1686,315,1.0
1686,7657,1.0
1686,608,1.0
1687,6305,1.0
1687,6397,1.0
1687,4690,1.0
1687,448,1.0
1687,10148,1.0
1687,7785,1.0
1687,6812,1.0
1687,8829,1.0
1687,4784,0.0
1687,3500,0.0
1688,433,1.0
1688,8706,1.0
1688,992,1.0
1688,8862,1.0
1688,3276,1.0
1688,4456,1.0
1688,2535,1.0
1688,5261,1.0
1688,6510,0.0
1688,6666,0.0
1689,8834,1.0
1689,6924,1.0
1689,4248,1.0
1689,5145,1.0
1689,6671,1.0
1689,10095,1.0
1689,1009,1.0
1689,10431,1.0
1689,8819,1.0
1689,5604,0.0
1690,7126,1.0
1690,5643,1.0
1690,11191,1.0
1690,2278,1.0
1690,6571,1.0
1690,5617,1.0
1690,4798,1.0
1690,2071,1.0
1690,3719,0.0
1690,10670,0.0
1691,8443,1.0
1691,9908,1.0
1691,3152,1.0
1691,4688,1.0
1691,837,1.0
1691,7166,1.0
1691,4687,1.0
1691,5290,1.0
1691,8526,0.0
1691,599,0.0
1692,8185,1.0
1692,6178,1.0
1692,8077,1.0
1692,5789,1.0
1692,6216,1.0
1692,6979,1.0
1692,4253,1.0
1692,10754,1.0
1692,1281,1.0
1692,8285,1.0
1693,3934,1.0
1693,6923,1.0
1693,6967,1.0
1693,10557,1.0
1693,5605,1.0
1693,8797,1.0
1693,5825,1.0
1693,6561,1.0
1693,9289,0.0
1693,10866,0.0
1694,5624,1.0
1694,9790,1.0
1694,3448,1.0
1694,6127,1.0
1694,6919,1.0
1694,4205,1.0
1694,4910,1.0
1694,3673,1.0
1694,7154,1.0
1694,3866,0.0
1695,7945,1.0
1695,4084,1.0
1695,3646,1.0
1695,365,1.0
1695,8166,1.0
1695,6239,1.0
1695,8284,1.0
1695,887,1.0
1695,1489,0.0
1695,5900,0.0
1696,4774,1.0
1696,645,1.0
1696,8914,1.0
1696,11179,1.0
1696,9528,1.0
1696,9540,1.0
1696,10054,1.0
1696,7296,0.0
1696,7291,0.0
1696,7049,0.0
1697,9151,1.0
1697,572,1.0
1697,3300,1.0
1697,670,1.0
1697,1363,1.0
1697,8638,1.0
1697,7329,1.0
1697,9432,1.0
1697,10568,1.0
1697,5034,1.0
1698,4890,1.0
1698,5022,1.0
1698,9307,1.0
1698,7362,1.0
1698,2144,1.0
1698,3110,1.0
1698,7455,1.0
1698,2634,1.0
1698,7537,0.0
1698,5603,0.0
1699,6912,1.0
1699,3371,1.0
1699,8131,1.0
1699,6481,1.0
1699,6134,1.0
1699,3065,1.0
1699,8029,1.0
1699,1965,1.0
1699,5113,0.0
1699,6140,0.0
1700,6497,1.0
1700,3927,1.0
1700,5359,1.0
1700,6256,1.0
1700,2542,1.0
1700,6293,1.0
1700,10203,1.0
1700,236,1.0
1700,652,1.0
1700,8862,1.0
1701,7553,1.0
1701,1872,1.0
1701,3116,1.0
1701,6359,1.0
1701,1323,1.0
1701,1340,1.0
1701,6804,1.0
1701,2031,1.0
1701,10953,1.0
1701,7790,1.0
1702,4936,1.0
1702,2534,1.0
1702,3444,1.0
1702,5383,1.0
1702,8474,1.0
1702,3295,1.0
1702,10358,1.0
1702,4771,1.0
1702,10727,0.0
1702,686,0.0
1703,8801,1.0
1703,7399,1.0
1703,8369,1.0
1703,3739,1.0
1703,7534,1.0
1703,6208,1.0
1703,6507,1.0
1703,1660,1.0
1703,9509,1.0
1703,7490,1.0
1704,399,1.0
1704,1585,1.0
1704,10193,1.0
1704,7012,1.0
1704,423,1.0
1704,5994,1.0
1704,10175,1.0
1704,2006,1.0
1704,6724,1.0
1704,2967,0.0
1705,2924,1.0
1705,526,1.0
1705,10543,1.0
1705,16,1.0
1705,8033,1.0
1705,8755,1.0
1705,3964,1.0
1705,3216,1.0
1705,3755,1.0
1705,433,1.0
1706,8705,1.0
1706,590,1.0
1706,3007,1.0
1706,7312,1.0
1706,7097,1.0
1706,7395,1.0
1706,6584,1.0
1706,10617,1.0
1706,8868,1.0
1706,4214,1.0
1707,4086,1.0
1707,5816,1.0
1707,6539,1.0
1707,3566,1.0
1707,1559,1.0
1707,9408,1.0
1707,704,1.0
1707,6478,1.0
1707,7971,1.0
1707,6798,0.0
1708,2060,1.0
1708,1522,1.0
1708,7146,1.0
1708,6823,1.0
1708,7776,1.0
1708,1008,1.0
1708,849,1.0
1708,9586,1.0
1708,4052,0.0
1708,10297,0.0
1709,4247,1.0
1709,10918,1.0
1709,4661,1.0
1709,4656,1.0
1709,7185,1.0
1709,7882,1.0
1709,8249,1.0
1709,9321,1.0
1709,8610,1.0
1709,10986,1.0
1710,1272,1.0
1710,8074,1.0
1710,1858,1.0
1710,3785,1.0
1710,572,1.0
1710,4030,1.0
1710,4687,1.0
1710,2669,1.0
1710,4688,0.0
1710,6230,0.0
1711,3844,1.0
1711,4669,1.0
1711,2184,1.0
1711,10789,1.0
1711,5855,1.0
1711,6021,1.0
1711,10597,1.0
1711,8729,1.0
1711,8425,0.0
1711,8275,0.0
1712,6332,1.0
1712,4633,1.0
1712,2275,1.0
1712,721,1.0
1712,10399,1.0
1712,1313,1.0
1712,1981,1.0
1712,7156,1.0
1712,6890,0.0
1712,4441,0.0
1713,1813,1.0
1713,5906,1.0
1713,1975,1.0
1713,1154,1.0
1713,3978,1.0
1713,8868,1.0
1713,7844,1.0
1713,5508,1.0
1713,10724,0.0
1713,3616,0.0
1714,518,1.0
1714,4396,1.0
1714,4455,1.0
1714,10558,1.0
1714,753,1.0
1714,4190,1.0
1714,2923,1.0
1714,5257,1.0
1714,1003,0.0
1714,4362,0.0
1715,8849,1.0
1715,421,1.0
1715,9558,1.0
1715,7808,1.0
1715,2956,1.0
1715,1325,1.0
1715,1597,1.0
1715,96,1.0
1715,8378,1.0
1715,584,1.0
1716,8369,1.0
1716,9646,1.0
1716,7399,1.0
1716,7939,1.0
1716,3739,1.0
1716,5107,1.0
1716,6208,1.0
1716,6369,1.0
1716,8801,1.0
1716,2914,1.0
1717,2892,1.0
1717,5386,1.0
1717,7451,1.0
1717,1573,1.0
1717,1648,1.0
1717,1194,1.0
1717,11076,1.0
1717,6647,1.0
1717,8589,0.0
1717,2962,0.0
1718,7285,1.0
1718,7700,1.0
1718,1267,1.0
1718,6551,1.0
1718,4157,1.0
1718,9055,1.0
1718,6329,1.0
1718,1254,1.0
1718,6047,1.0
1718,5786,0.0
1719,3910,1.0
1719,8774,1.0
1719,10796,1.0
1719,358,1.0
1719,1686,1.0
1719,257,1.0
1719,4696,1.0
1719,4392,1.0
1719,5553,1.0
1719,7279,1.0
1720,5082,1.0
1720,8773,1.0
1720,4664,1.0
1720,4771,1.0
1720,11149,1.0
1720,10474,1.0
1720,10124,1.0
1720,9921,1.0
1720,8882,0.0
1720,10546,0.0
1721,6276,1.0
1721,3583,1.0
1721,744,1.0
1721,9616,1.0
1721,3835,1.0
1721,10769,1.0
1721,2238,1.0
1721,3961,1.0
1721,4675,1.0
1721,10914,1.0
1722,4202,1.0
1722,6690,1.0
1722,10705,1.0
1722,4561,1.0
1722,8863,1.0
1722,5690,1.0
1722,79,1.0
1722,10522,1.0
1722,9040,0.0
1722,10674,0.0
1723,1312,1.0
1723,8312,1.0
1723,8457,1.0
1723,9122,1.0
1723,6728,1.0
1723,7039,1.0
1723,5926,1.0
1723,4052,1.0
1723,9887,0.0
1723,2383,0.0
1724,3351,1.0
1724,3921,1.0
1724,5319,1.0
1724,2276,1.0
1724,1936,1.0
1724,7900,1.0
1724,5558,1.0
1724,150,0.0
1724,2685,0.0
1724,2099,0.0
1725,1365,1.0
1725,3590,1.0
1725,8990,1.0
1725,5328,1.0
1725,2119,1.0
1725,10391,1.0
1725,3803,1.0
1725,5693,1.0
1725,10353,1.0
1725,629,0.0
1726,10984,1.0
1726,9949,1.0
1726,1528,1.0
1726,10956,1.0
1726,9817,1.0
1726,5079,1.0
1726,7295,1.0
1726,6499,1.0
1726,7648,0.0
1726,554,0.0
1727,1037,1.0
1727,8156,1.0
1727,9080,1.0
1727,1820,1.0
1727,5312,1.0
1727,9725,1.0
1727,8483,1.0
1727,10774,1.0
1727,8625,1.0
1727,1503,0.0
1728,3094,1.0
1728,30,1.0
1728,643,1.0
1728,1130,1.0
1728,6178,1.0
1728,6482,1.0
1728,5455,1.0
1728,582,1.0
1728,4017,1.0
1728,2235,1.0
1729,7853,1.0
1729,4688,1.0
1729,4049,1.0
1729,8526,1.0
1729,7908,1.0
1729,10910,1.0
1729,7560,1.0
1729,5336,1.0
1729,8818,1.0
1729,2525,0.0
1730,7598,1.0
1730,3673,1.0
1730,6023,1.0
1730,3306,1.0
1730,2827,1.0
1730,6440,1.0
1730,6570,1.0
1730,8427,1.0
1730,2933,1.0
1730,6187,0.0
1731,10800,1.0
1731,7388,1.0
1731,3189,1.0
1731,5602,1.0
1731,6320,1.0
1731,4028,1.0
1731,3616,1.0
1731,8269,1.0
1731,4309,1.0
1731,4741,0.0
1732,6408,1.0
1732,3736,1.0
1732,2012,1.0
1732,9442,1.0
1732,1682,1.0
1732,1233,1.0
1732,3601,1.0
1732,8798,1.0
1732,3121,1.0
1732,4731,0.0
1733,3494,1.0
1733,10249,1.0
1733,64,1.0
1733,11126,1.0
1733,1264,1.0
1733,6629,1.0
1733,3870,1.0
1733,7686,1.0
1733,4372,0.0
1733,5533,0.0
1734,10268,1.0
1734,5916,1.0
1734,2834,1.0
1734,6478,1.0
1734,5816,1.0
1734,130,1.0
1734,6994,1.0
1734,9204,1.0
1734,5545,1.0
1734,4200,1.0
1735,3671,1.0
1735,8699,1.0
1735,4681,1.0
1735,4550,1.0
1735,1879,1.0
1735,7847,1.0
1735,8832,1.0
1735,292,1.0
1735,2801,1.0
1735,7997,0.0
1736,4196,1.0
1736,794,1.0
1736,5041,1.0
1736,8454,1.0
1736,9062,1.0
1736,1451,1.0
1736,3039,1.0
1736,1644,1.0
1736,6821,1.0
1736,9403,0.0
1737,9847,1.0
1737,1236,1.0
1737,1028,1.0
1737,768,1.0
1737,7265,1.0
1737,4031,1.0
1737,5571,1.0
1737,10472,1.0
1737,1501,1.0
1737,3493,0.0
1738,6451,1.0
1738,565,1.0
1738,89,1.0
1738,9588,1.0
1738,10882,1.0
1738,438,1.0
1738,10511,1.0
1738,4211,1.0
1738,6312,0.0
1738,690,0.0
1739,7591,1.0
1739,5138,1.0
1739,1854,1.0
1739,3146,1.0
1739,6777,1.0
1739,5217,1.0
1739,2865,1.0
1739,6841,1.0
1739,8911,1.0
1739,8267,1.0
1740,10478,1.0
1740,10528,1.0
1740,3595,1.0
1740,4714,1.0
1740,10277,1.0
1740,8717,1.0
1740,10199,1.0
1740,10290,1.0
1740,1461,0.0
1740,527,0.0
1741,3118,1.0
1741,6915,1.0
1741,9660,1.0
1741,4616,1.0
1741,9501,1.0
1741,10005,1.0
1741,2940,1.0
1741,9892,1.0
1741,9654,1.0
1741,169,1.0
1742,5699,1.0
1742,6849,1.0
1742,5020,1.0
1742,4750,1.0
1742,1550,1.0
1742,7966,1.0
1742,7359,1.0
1742,3223,1.0
1742,7720,1.0
1742,1109,0.0
1743,6495,1.0
1743,4285,1.0
1743,6117,1.0
1743,8693,1.0
1743,10003,1.0
1743,10857,1.0
1743,6277,1.0
1743,9628,1.0
1743,1991,1.0
1743,8924,1.0
1744,2890,1.0
1744,3139,1.0
1744,6841,1.0
1744,1667,1.0
1744,10132,1.0
1744,7177,1.0
1744,2515,1.0
1744,3131,0.0
1744,10545,0.0
1744,3099,0.0
1745,6022,1.0
1745,10019,1.0
1745,3740,1.0
1745,9751,1.0
1745,286,1.0
1745,7136,1.0
1745,6050,1.0
1745,3398,1.0
1745,3145,1.0
1745,7663,1.0
1746,7167,1.0
1746,5466,1.0
1746,1063,1.0
1746,8246,1.0
1746,4647,1.0
1746,10975,1.0
1746,10235,1.0
1746,4733,0.0
1746,10376,0.0
1746,7032,0.0
1747,6777,1.0
1747,8862,1.0
1747,8740,1.0
1747,3964,1.0
1747,4494,1.0
1747,5261,1.0
1747,3731,1.0
1747,5334,1.0
1747,2284,0.0
1747,4758,0.0
1748,6944,1.0
1748,2596,1.0
1748,9059,1.0
1748,5348,1.0
1748,7743,1.0
1748,5844,1.0
1748,2104,1.0
1748,10839,1.0
1748,984,0.0
1748,1222,0.0
1749,1657,1.0
1749,2094,1.0
1749,9333,1.0
1749,9741,1.0
1749,9840,1.0
1749,4357,1.0
1749,2547,1.0
1749,1552,1.0
1749,9970,1.0
1749,5560,1.0
1750,7007,1.0
1750,1535,1.0
1750,4819,1.0
1750,703,1.0
1750,442,1.0
1750,3628,1.0
1750,490,1.0
1750,750,1.0
1750,4055,0.0
1750,50,0.0
1751,8032,1.0
1751,5219,1.0
1751,2795,1.0
1751,7782,1.0
1751,5048,1.0
1751,7488,1.0
1751,11018,1.0
1751,5819,0.0
1751,8224,0.0
1751,11022,0.0
1752,5867,1.0
1752,1526,1.0
1752,5660,1.0
1752,10984,1.0
1752,9443,1.0
1752,10428,1.0
1752,7736,1.0
1752,4194,1.0
1752,4948,1.0
1752,6354,1.0
1753,9378,1.0
1753,2941,1.0
1753,9411,1.0
1753,9216,1.0
1753,306,1.0
1753,647,1.0
1753,29,1.0
1753,8761,1.0
1753,4682,0.0
1753,9428,0.0
1754,4656,1.0
1754,4247,1.0
1754,4661,1.0
1754,8610,1.0
1754,8985,1.0
1754,4090,1.0
1754,1428,1.0
1754,1434,1.0
1754,2822,1.0
1754,4830,0.0
1755,4737,1.0
1755,3403,1.0
1755,4132,1.0
1755,5507,1.0
1755,2359,1.0
1755,7344,1.0
1755,10984,1.0
1755,6082,1.0
1755,10956,1.0
1755,6758,0.0
1756,6454,1.0
1756,4957,1.0
1756,3680,1.0
1756,942,1.0
1756,2318,1.0
1756,1006,1.0
1756,9664,1.0
1756,7702,1.0
1756,8757,1.0
1756,10313,1.0
1757,1620,1.0
1757,10828,1.0
1757,1602,1.0
1757,632,1.0
1757,7538,1.0
1757,1231,1.0
1757,9800,1.0
1757,779,1.0
1757,628,1.0
1757,10233,0.0
1758,4056,1.0
1758,3370,1.0
1758,4937,1.0
1758,670,1.0
1758,10079,1.0
1758,4087,1.0
1758,5427,1.0
1758,5420,1.0
1758,6826,1.0
1758,5411,1.0
1759,8587,1.0
1759,10958,1.0
1759,6318,1.0
1759,2016,1.0
1759,9397,1.0
1759,3034,1.0
1759,5555,1.0
1759,6449,1.0
1759,406,1.0
1759,1413,0.0
1760,9620,1.0
1760,871,1.0
1760,1627,1.0
1760,4965,1.0
1760,771,1.0
1760,5965,1.0
1760,4606,1.0
1760,3390,1.0
1760,3491,1.0
1760,9549,1.0
1761,7994,1.0
1761,4782,1.0
1761,10253,1.0
1761,5309,1.0
1761,6228,1.0
1761,10657,1.0
1761,1985,1.0
1761,9752,1.0
1761,8463,1.0
1761,482,1.0
1762,1991,1.0
1762,1634,1.0
1762,6117,1.0
1762,8933,1.0
1762,5863,1.0
1762,11093,1.0
1762,10285,1.0
1762,6977,1.0
1762,6472,1.0
1762,6811,1.0
1763,7844,1.0
1763,3315,1.0
1763,5508,1.0
1763,7214,1.0
1763,10755,1.0
1763,8338,1.0
1763,6071,1.0
1763,4085,1.0
1763,191,1.0
1763,8407,0.0
1764,8446,1.0
1764,604,1.0
1764,8788,1.0
1764,4322,1.0
1764,8907,1.0
1764,10705,1.0
1764,8591,1.0
1764,2557,1.0
1764,5636,0.0
1764,5920,0.0
1765,2766,1.0
1765,1322,1.0
1765,10601,1.0
1765,4141,1.0
1765,1365,1.0
1765,8001,1.0
1765,9228,1.0
1765,8548,1.0
1765,7118,0.0
1765,5007,0.0
1766,19,1.0
1766,7152,1.0
1766,1360,1.0
1766,121,1.0
1766,7990,1.0
1766,7119,1.0
1766,2389,1.0
1766,9394,1.0
1766,8050,1.0
1766,6671,1.0
1767,1824,1.0
1767,8372,1.0
1767,6672,1.0
1767,7395,1.0
1767,1593,1.0
1767,7234,1.0
1767,4374,1.0
1767,7131,1.0
1767,2467,0.0
1767,4041,0.0
1768,5814,1.0
1768,1754,1.0
1768,10918,1.0
1768,7045,1.0
1768,4661,1.0
1768,8985,1.0
1768,4656,1.0
1768,6172,1.0
1768,9321,0.0
1768,2009,0.0
1769,859,1.0
1769,3818,1.0
1769,10495,1.0
1769,5264,1.0
1769,7387,1.0
1769,4679,1.0
1769,6025,1.0
1769,9318,1.0
1769,6237,1.0
1769,7130,1.0
1770,10828,1.0
1770,10476,1.0
1770,698,1.0
1770,4592,1.0
1770,4440,1.0
1770,6048,1.0
1770,9800,1.0
1770,3438,1.0
1770,1602,1.0
1770,1563,0.0
1771,3375,1.0
1771,1340,1.0
1771,8213,1.0
1771,7763,1.0
1771,2031,1.0
1771,7790,1.0
1771,7924,1.0
1771,6470,0.0
1771,1872,0.0
1771,6141,0.0
1772,3427,1.0
1772,4214,1.0
1772,4108,1.0
1772,11035,1.0
1772,9069,1.0
1772,2247,1.0
1772,8546,1.0
1772,10705,0.0
1772,11179,0.0
1772,6584,0.0
1773,8837,1.0
1773,3177,1.0
1773,2687,1.0
1773,7695,1.0
1773,10580,1.0
1773,8718,1.0
1773,7836,1.0
1773,5633,1.0
1773,1571,1.0
1773,2533,1.0
1774,5163,1.0
1774,6923,1.0
1774,2911,1.0
1774,3633,1.0
1774,4736,1.0
1774,494,1.0
1774,5826,1.0
1774,1902,1.0
1774,4762,0.0
1774,3294,0.0
1775,8652,1.0
1775,2035,1.0
1775,892,1.0
1775,7548,1.0
1775,5958,1.0
1775,7978,1.0
1775,2572,1.0
1775,10956,1.0
1775,1551,0.0
1775,6588,0.0
1776,1199,1.0
1776,6380,1.0
1776,8016,1.0
1776,10178,1.0
1776,7229,1.0
1776,7553,1.0
1776,1701,1.0
1776,7895,1.0
1776,9369,1.0
1776,8236,1.0
1777,8837,1.0
1777,9519,1.0
1777,8800,1.0
1777,5765,1.0
1777,3406,1.0
1777,9093,1.0
1777,6490,1.0
1777,6335,1.0
1777,7836,1.0
1777,10908,0.0
1778,4649,1.0
1778,6899,1.0
1778,10107,1.0
1778,2176,1.0
1778,6760,1.0
1778,7506,1.0
1778,2923,1.0
1778,7550,1.0
1778,831,1.0
1778,7668,1.0
1779,4514,1.0
1779,3580,1.0
1779,6490,1.0
1779,3077,1.0
1779,539,1.0
1779,8718,1.0
1779,8854,1.0
1779,6797,1.0
1779,10531,1.0
1779,7642,1.0
1780,10562,1.0
1780,9190,1.0
1780,1311,1.0
1780,2513,1.0
1780,572,1.0
1780,7329,1.0
1780,7120,1.0
1780,9432,1.0
1780,6735,1.0
1780,2851,0.0
1781,4721,1.0
1781,9584,1.0
1781,4820,1.0
1781,4967,1.0
1781,871,1.0
1781,3741,1.0
1781,4828,1.0
1781,7287,1.0
1781,2110,0.0
1781,5051,0.0
1782,5464,1.0
1782,2814,1.0
1782,4026,1.0
1782,5267,1.0
1782,1595,1.0
1782,5003,1.0
1782,5863,1.0
1782,9820,1.0
1782,4688,1.0
1782,4049,0.0
1783,5954,1.0
1783,3365,1.0
1783,8926,1.0
1783,10560,1.0
1783,10518,1.0
1783,3408,1.0
1783,9098,1.0
1783,4666,0.0
1783,8780,0.0
1783,3933,0.0
1784,2647,1.0
1784,1341,1.0
1784,9922,1.0
1784,2127,1.0
1784,5376,1.0
1784,309,1.0
1784,2674,1.0
1784,7307,1.0
1784,3079,1.0
1784,7626,1.0
1785,7733,1.0
1785,9881,1.0
1785,933,1.0
1785,9331,1.0
1785,1644,1.0
1785,326,1.0
1785,3495,1.0
1785,3634,1.0
1785,8544,1.0
1785,290,1.0
1786,10441,1.0
1786,5861,1.0
1786,8672,1.0
1786,8820,1.0
1786,4335,1.0
1786,10959,1.0
1786,168,0.0
1786,7927,0.0
1786,5541,0.0
1786,8901,0.0
1787,2169,1.0
1787,4555,1.0
1787,3091,1.0
1787,8857,1.0
1787,4843,1.0
1787,7516,1.0
1787,4257,1.0
1787,10674,1.0
1787,10414,0.0
1787,5148,0.0
1788,6825,1.0
1788,6365,1.0
1788,1257,1.0
1788,6580,1.0
1788,2341,1.0
1788,9972,1.0
1788,5093,1.0
1788,9673,1.0
1788,3129,0.0
1788,5904,0.0
1789,3456,1.0
1789,5785,1.0
1789,4230,1.0
1789,1662,1.0
1789,4653,1.0
1789,9262,1.0
1789,1184,1.0
1789,9186,1.0
1789,8814,1.0
1789,5967,1.0
1790,3091,1.0
1790,1464,1.0
1790,8586,1.0
1790,806,1.0
1790,7179,1.0
1790,2151,1.0
1790,9054,1.0
1790,1862,1.0
1790,10674,1.0
1790,5402,0.0
1791,7448,1.0
1791,518,1.0
1791,2923,1.0
1791,4190,1.0
1791,3730,1.0
1791,2787,1.0
1791,7129,1.0
1791,5673,1.0
1791,4972,1.0
1791,831,1.0
1792,5349,1.0
1792,909,1.0
1792,7903,1.0
1792,4410,1.0
1792,10324,1.0
1792,9601,1.0
1792,6999,1.0
1792,5268,1.0
1792,6467,1.0
1792,6050,0.0
1793,4654,1.0
1793,3570,1.0
1793,3038,1.0
1793,3215,1.0
1793,9961,1.0
1793,424,1.0
1793,543,1.0
